"ES.ID","lnVR.es","lnCVR.sv","direction","SE","parental","Study.ID","Study.name","Source","Cross.ID","Genus","spL.name","spS.name","species.pair","homologous","trait.type","Mn.spL","SD.spL","SE.spL","Mn.hybLS","SD.hybLS","SE.hybLS","Mn.hybSL","SD.hybSL","SE.hybSL","Mn.spS","SD.spS","SE.spS","Parents.spLF.spL","Parents.spLM.spL","Parents.spLF.hybLS","Parents.spLM.hybSL","Parents.spSF.hybSL","Parents.spSM.hybLS","Parents.spSF.spS","Parents.spSM.spS","N.spL","N.hybLS","N.hybSL","N.spS","reps.spL","reps.hybLS","reps.hybSL","reps.spS","Pheno.divergence","Reciprocal","Distribution","Source_distribution","taxa","souce_sex.determinaton","sex.determination","Hetero.sex","Genet.divergence","Survival.spL","Survival.hybLS","Survival.hybSL","Survival.spS","surv.relat.hybLS","surv.relat.hybSL","surv.File","surv.Source","surv.Study.name","comments","parentals","Novelty","sp1.name","sp2.name","Survival.sp1","Survival.hyb12","Survival.hyb21","Survival.sp2","surv.relat.hyb12","surv.relat.hyb21","insect"
"ES333",1.09048249427365,0.25,"-",0.546881085104552,"Mother","s19","Musolf et al_2015","S2","musculus.3","Mus","Mus_musculus_musculus","Mus_musculus_domesticus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",67349.2843,8118.60064674092,NA,NA,NA,NA,61936.1854556733,24915.9881116986,NA,67142.27275,7703.64707362062,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,7,4,NA,NA,NA,NA,-0.745738262514045,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.3282330984112,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES334",1.18504231015011,0.25,"-",0.546881085104552,"Mother","s19","Musolf et al_2015","S2","musculus.3","Mus","Mus_musculus_musculus","Mus_musculus_domesticus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",71150.9535,8127.7818883611,NA,NA,NA,NA,65518.2060007003,26340.0697981856,NA,71632.0455,7409.14985066535,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,7,4,NA,NA,NA,NA,-0.740109044402681,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.3282330984112,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES336",4.44595307295276,0.25,"-",0.546881085104552,"Mother","s19","Musolf et al_2015","S2","musculus.3","Mus","Mus_musculus_musculus","Mus_musculus_domesticus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",0.1901,0.0166896508185296,NA,NA,NA,NA,0.499516239114063,1.24589977993302,NA,0.199,0.0134412301024373,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,7,4,NA,NA,NA,NA,-0.680107501353649,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.3282330984112,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES337",1.1172713025559,0.25,"-",0.546881085104552,"Mother","s19","Musolf et al_2015","S2","musculus.3","Mus","Mus_musculus_musculus","Mus_musculus_domesticus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",68911.7817,8343.31689129687,NA,NA,NA,NA,63978.4102443745,25657.4176630409,NA,68920.4545,7723.19456008637,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,7,4,NA,NA,NA,NA,-0.750278987909579,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.3282330984112,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES338",1.09620994115014,0.25,"-",0.546881085104552,"Mother","s19","Musolf et al_2015","S2","musculus.3","Mus","Mus_musculus_musculus","Mus_musculus_domesticus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",67480.7775,8341.8147142403,NA,NA,NA,NA,62686.62733218,25145.8487055218,NA,67252.9545,7730.31449702712,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,7,4,NA,NA,NA,NA,-0.745271678175732,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.3282330984112,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES339",1.17183722407961,0.25,"-",0.546881085104552,"Mother","s19","Musolf et al_2015","S2","musculus.3","Mus","Mus_musculus_musculus","Mus_musculus_domesticus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",71293.2103,8344.54296799413,NA,NA,NA,NA,66036.0423216321,26494.06387329,NA,71630.75775,7551.5296523871,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,7,4,NA,NA,NA,NA,-0.743208405830069,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.3282330984112,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES341",4.29526396363489,0.25,"-",0.546881085104552,"Mother","s19","Musolf et al_2015","S2","musculus.3","Mus","Mus_musculus_musculus","Mus_musculus_domesticus","Mus_musculus_domesticus_Mus_musculus_musculus","Yes","sound",0.1878,0.0161644328353608,NA,NA,NA,NA,0.49283587293493,1.24769896424312,NA,0.19975,0.0156498136304132,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,7,4,NA,NA,NA,NA,-0.655602249066791,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-0.3282330984112,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no"
"ES342",0.854258813530214,0.180555555555556,"-",0.468320982069382,"Mother","s20","Paallysaho et al_2003","table1","Drosophila_montana_Drosophila_virilis","Drosophila","Drosophila_montana","Drosophila_virilis","Drosophila_montana_Drosophila_virilis","Yes","sound",20.7,2.71,NA,NA,NA,NA,20,2.74,NA,19.7,1.25,NA,NA,NA,NA,NA,"10","10",NA,NA,10,NA,5,10,NA,NA,NA,NA,-0.674324322046949,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.471876736161357,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES343",1.0310908780394,0.180555555555556,"-",0.468320982069382,"Mother","s20","Paallysaho et al_2003","table1","Drosophila_montana_Drosophila_virilis","Drosophila","Drosophila_montana","Drosophila_virilis","Drosophila_montana_Drosophila_virilis","Yes","sound",35.7,2.11,NA,NA,NA,NA,30.2,3.27,NA,19.7,1.25,NA,NA,NA,NA,NA,"10","10",NA,NA,10,NA,5,10,NA,NA,NA,NA,0.163846118183462,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.471876736161357,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES344",0.841567185678219,0.111111111111111,"-",0.405577867597361,"Mother","s20","Paallysaho et al_2003","table1","Drosophila_littoralis_Drosophila_virilis","Drosophila","Drosophila_littoralis","Drosophila_virilis","Drosophila_littoralis_Drosophila_virilis","Yes","sound",41.2,4.96,NA,NA,NA,NA,19.4,2.9,NA,19.7,1.25,NA,NA,NA,NA,NA,"10","10",NA,NA,10,NA,10,10,NA,NA,NA,NA,0.384205127389746,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.686799065388515,"0.95499999999999996","0","0.16","0.99",0,-1.80469626025877,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES345",0.618423634364009,0.111111111111111,"-",0.405577867597361,"Mother","s20","Paallysaho et al_2003","table1","Drosophila_littoralis_Drosophila_virilis","Drosophila","Drosophila_littoralis","Drosophila_virilis","Drosophila_littoralis_Drosophila_virilis","Yes","sound",286,51.5,NA,NA,NA,NA,39.4,2.32,NA,19.7,1.25,NA,NA,NA,NA,NA,"10","10",NA,NA,10,NA,10,10,NA,NA,NA,NA,3.36392897075555,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.686799065388515,"0.95499999999999996","0","0.16","0.99",0,-1.80469626025877,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES346",0.504405055963068,0.111111111111111,"-",0.405577867597361,"Mother","s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_virilis","Drosophila","Drosophila_flavomontana","Drosophila_virilis","Drosophila_flavomontana_Drosophila_virilis","Yes","sound",27.1,2.38,NA,22.9,2.18,NA,17.5,2.07,NA,19.7,1.25,NA,NA,NA,"10","10","10","10",NA,NA,10,10,10,10,NA,NA,NA,NA,-0.26001954898082,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",2.19463509043982,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES347",0.574363644569978,0.111111111111111,"-",0.405577867597361,"Mother","s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_virilis","Drosophila","Drosophila_flavomontana","Drosophila_virilis","Drosophila_flavomontana_Drosophila_virilis","Yes","sound",113,8.93,NA,42.6,5.21,NA,29.5,2.22,NA,19.7,1.25,NA,NA,NA,"10","10","10","10",NA,NA,10,10,10,10,NA,NA,NA,NA,1.93584795077449,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",2.19463509043982,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES349",-0.934609080749419,0.126984126984127,"-",0.427516610053955,"Mother","s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_montana","Drosophila","Drosophila_montana","Drosophila_flavomontana","Drosophila_flavomontana_Drosophila_montana","Yes","sound",20.7,2.71,NA,NA,NA,NA,16.6,0.92,NA,27.1,2.38,NA,NA,NA,NA,NA,"10","10",NA,NA,10,NA,8,10,NA,NA,NA,NA,-0.336167750426958,"Inviable","Allopatry","original paper","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",2.34359649287518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES351",0.722565758828546,0.180555555555556,"-",0.468320982069382,"Mother","s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_littoralis","Drosophila","Drosophila_littoralis","Drosophila_flavomontana","Drosophila_flavomontana_Drosophila_littoralis","Yes","sound",245,52.4,NA,NA,NA,NA,128,19.1,NA,85.7,9.94,NA,NA,NA,NA,NA,"10","10",NA,NA,10,NA,5,10,NA,NA,NA,NA,0.864924358568204,"Inviable","Allopatry","original paper","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",1.85776908187066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES352",-0.972009430383717,0.180555555555556,"-",0.468320982069382,"Mother","s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_littoralis","Drosophila","Drosophila_littoralis","Drosophila_flavomontana","Drosophila_flavomontana_Drosophila_littoralis","Yes","sound",41.2,4.96,NA,NA,NA,NA,20.8,0.84,NA,27.1,2.38,NA,NA,NA,NA,NA,"10","10",NA,NA,10,NA,5,10,NA,NA,NA,NA,-0.10624784712252,"Inviable","Allopatry","original paper","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",1.85776908187066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES353",0.829716384608621,0.180555555555556,"-",0.468320982069382,"Mother","s20","Paallysaho et al_2003","table1","Drosophila_flavomontana_Drosophila_littoralis","Drosophila","Drosophila_littoralis","Drosophila_flavomontana","Drosophila_flavomontana_Drosophila_littoralis","Yes","sound",286,51.5,NA,NA,NA,NA,148,19.1,NA,113,8.93,NA,NA,NA,NA,NA,"10","10",NA,NA,10,NA,5,10,NA,NA,NA,NA,0.677608496487984,"Inviable","Allopatry","original paper","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",1.85776908187066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES362",-0.116443915416126,0.25,"-",0.573573720954548,"Mother","s25","Suvanto et al_1994","table 1&2","Drosophila_lummei_Drosophila_virilis","Drosophila","Drosophila_virilis","Drosophila_lummei","Drosophila_lummei_Drosophila_virilis","Yes","sound",11,3.74250547996682,NA,11,8.37087553323193,NA,10,3.18417274137474,NA,9,3.5774005555486,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,112,87,104,105,-0.44186517968283,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.149181439343146,"0.99","0.95","0.98","0.97499999999999998",-0.0336383591488298,-0.00254777207879866,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES363",1.24068757013312,0.291666666666667,"-",0.604599788078073,"Mother","s25","Suvanto et al_1994","table 1&2","Drosophila_lummei_Drosophila_virilis","Drosophila","Drosophila_lummei","Drosophila_virilis","Drosophila_lummei_Drosophila_virilis","Yes","sound",3,0.993722376541278,NA,3,0.995053981679607,NA,3,3.26668313491978,NA,4,0.984869863149162,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,105,104,87,112,-0.308052168908134,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.149181439343146,"0.97499999999999998","0.98","0.95","0.99",-0.00254777207879866,-0.0336383591488298,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES364",0.512164744006249,0.25,"-",0.573573720954548,"Mother","s25","Suvanto et al_1994","table 1&2","Drosophila_lummei_Drosophila_virilis","Drosophila","Drosophila_virilis","Drosophila_lummei","Drosophila_lummei_Drosophila_virilis","Yes","sound",46,30.530965757624,NA,48,30.2168189980079,NA,53,26.8664575053494,NA,51,16.0983024999687,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,112,87,104,105,-0.591787604430498,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.149181439343146,"0.99","0.95","0.98","0.97499999999999998",-0.0336383591488298,-0.00254777207879866,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES365",1.18834212532891,0.625,"-",0.685551720847258,"Mother","s25","Suvanto et al_1994","table 1&2","Drosophila_borealis_Drosophila_virilis","Drosophila","Drosophila_borealis","Drosophila_virilis","Drosophila_borealis_Drosophila_virilis","Yes","sound",8,9.66134869582822,NA,12,5.93092560184646,NA,12,8.44097165424866,NA,11,3.74250547996682,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,5,96,86,51,112,-0.260729066628988,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.675121276933614,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES366",0.831667181390186,0.625,"-",0.685551720847258,"Mother","s25","Suvanto et al_1994","table 1&2","Drosophila_borealis_Drosophila_virilis","Drosophila","Drosophila_borealis","Drosophila_virilis","Drosophila_borealis_Drosophila_virilis","Yes","sound",2,1.81150288046779,NA,3,1.84063208333166,NA,3,1.55491583104581,NA,4,0.984869863149162,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,5,96,86,51,112,0.31550429873066,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.675121276933614,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES367",1.05757189414572,0.625,"-",0.685551720847258,"Mother","s25","Suvanto et al_1994","table 1&2","Drosophila_borealis_Drosophila_virilis","Drosophila","Drosophila_borealis","Drosophila_virilis","Drosophila_borealis_Drosophila_virilis","Yes","sound",28,57.9680921749693,NA,34,61.5589174536477,NA,30,60.4195865777799,NA,46,30.530965757624,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,5,96,86,51,112,0.0129875746638979,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.675121276933614,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES368",0.321730604395619,0.291666666666667,"-",0.604599788078073,"Mother","s25","Suvanto et al_1994","table 1&2","Drosophila_littoralis_Drosophila_virilis","Drosophila","Drosophila_littoralis","Drosophila_virilis","Drosophila_littoralis_Drosophila_virilis","Yes","sound",9,5.00994906812515,NA,NA,NA,NA,11,4.95213719166379,NA,11,3.74250547996682,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4,5,99,NA,81,112,-0.44186517968283,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.686799065388515,"0.95499999999999996","0","0.16","0.99",0,-1.80469626025877,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES369",0.270437310008072,0.291666666666667,"-",0.604599788078073,"Mother","s25","Suvanto et al_1994","table 1&2","Drosophila_littoralis_Drosophila_virilis","Drosophila","Drosophila_littoralis","Drosophila_virilis","Drosophila_littoralis_Drosophila_virilis","Yes","sound",2,1.00198981362503,NA,NA,NA,NA,3,1.23803429791595,NA,4,0.984869863149162,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4,5,99,NA,81,112,0.31550429873066,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.686799065388515,"0.95499999999999996","0","0.16","0.99",0,-1.80469626025877,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES370",0.192185113108324,0.291666666666667,"-",0.604599788078073,"Mother","s25","Suvanto et al_1994","table 1&2","Drosophila_littoralis_Drosophila_virilis","Drosophila","Drosophila_littoralis","Drosophila_virilis","Drosophila_littoralis_Drosophila_virilis","Yes","sound",62,40.6807864331763,NA,NA,NA,NA,34,35.4903165402572,NA,46,30.530965757624,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4,5,99,NA,81,112,-0.291426282924164,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.686799065388515,"0.95499999999999996","0","0.16","0.99",0,-1.80469626025877,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES371",0.818604482335943,0.25,"-",0.573573720954548,"Mother","s25","Suvanto et al_1994","table 1&2","Drosophila_montana_Drosophila_virilis","Drosophila","Drosophila_montana","Drosophila_virilis","Drosophila_montana_Drosophila_virilis","Yes","sound",12,41.0676782134576,NA,NA,NA,NA,13,8.48550814124993,NA,11,3.74250547996682,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,5,114,NA,131,112,-0.61665951271839,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.471876736161357,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES372",0.315326064205335,0.25,"-",0.573573720954548,"Mother","s25","Suvanto et al_1994","table 1&2","Drosophila_montana_Drosophila_virilis","Drosophila","Drosophila_montana","Drosophila_virilis","Drosophila_montana_Drosophila_virilis","Yes","sound",3,4.91240170017435,NA,NA,NA,NA,4,1.34996720428976,NA,4,0.984869863149162,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,5,114,NA,131,112,-0.308052168908134,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",0.471876736161357,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES379",-0.0513667334488963,0.25,"-",0.573573720954548,"Mother","s25","Suvanto et al_1994","table 1&2","Drosophila_flavomontana_Drosophila_lacicola","Drosophila","Drosophila_lacicola","Drosophila_flavomontana","Drosophila_flavomontana_Drosophila_lacicola","Yes","sound",62,38.0212645701491,NA,NA,NA,NA,35,15.0581926958125,NA,31,15.8518932589024,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,5,72,NA,158,187,0.31550429873066,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",2.18079546833774,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES380",-0.618677770929974,0.0912698412698413,"-",0.362759872846844,"Mother","s26","Tomaru&Oguma_1994","table1","A541.auraria_B16.biauraria","Drosophila","Drosophila_auraria","Drosophila_biauraria","Drosophila_auraria_Drosophila_biauraria","Yes","sound",21.4,1.9,NA,15.7,0.52,NA,16,0.5,NA,12.9,0.91,NA,"6","6","10~20","10~20","10~20","10~20","10","10",6,22,15,10,180,220,150,300,0.027946104396251,"Viable","Overlap","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.236946287233761,NA,NA,NA,NA,NA,NA,NA,NA,NA,"parental data provided in other paper (Tomaru.Oguma_1993.AnimBehav)_N: n of song_Parents: n of indv (mass culture)",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
