"ES.ID","lnRR.es","lnRR.sv","SMD.es","SMD.sv","cross","Study.ID","Cross.ID","File","Source","Study.name","Genus","spL.name","spS.name","species.pair","Female.pref","homologous","trait.type","trait","Mn.spL","SD.spL","SE.spL","Mn.hybLS","SD.hybLS","SE.hybLS","Mn.hybSL","SD.hybSL","SE.hybSL","Mn.spS","SD.spS","SE.spS","Parents.spLF.spL","Parents.spLM.spL","Parents.spLF.hybLS","Parents.spLM.hybSL","Parents.spSF.hybSL","Parents.spSM.hybLS","Parents.spSF.spS","Parents.spSM.spS","N.spL","N.hybLS","N.hybSL","N.spS","reps.spL","reps.hybLS","reps.hybSL","reps.spS","Bottleneck.spLF","Bottleneck.spLM","Bottleneck.spSF","Bottleneck.spSM","pheno.div.diff","pheno.div.ratio","reciprocal","distribution","source_distribution","taxa","souce_sex.determinaton","sex.determination","hetero.sex","divergence.cytb","divergence.COI","Survival.spL","Survival.hybLS","Survival.hybSL","Survival.spS","surv.relat.hybLS","surv.relat.hybSL","surv.File","surv.Source","surv.Study.name","comments","parentals","sq.divergence.COI"
"ES241",0.168552361701838,0.00363709855580708,1.79548357922548,1.01864677360569,"spL","s19","musculus.3","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_maxfrequend",77172.77075,5578.88770454125,NA,79990.5866666667,10512.6172949933,NA,NA,NA,NA,65202.2725,4451.55892115476,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1.14544213624243,-0.424319757991861,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES242",-0.0342875818794462,0.0108182199747017,-0.181141753343597,0.418307283406886,"hybSL","s19","musculus.3","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_musculus","Mus_musculus_domesticus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_bandwend",5268.182,662.10933405896,NA,NA,NA,NA,4577.44983333333,867.742471935175,NA,4737.12125,658.362419241045,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.558121354800906,-0.520361736074932,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES242",0.106255711516857,0.0127266524908127,0.642688363189366,0.784420694348252,"spL","s19","musculus.3","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_musculus","Mus_musculus_domesticus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_bandwend",5268.182,662.10933405896,NA,NA,NA,NA,4577.44983333333,867.742471935175,NA,4737.12125,658.362419241045,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.558121354800906,-0.520361736074932,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES243",-0.0461588984484444,0.00327740792566045,-0.456650667045482,0.427093158252321,"hybSL","s19","musculus.3","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_musculus","Mus_musculus_domesticus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_entropyend",0.222,0.00282842712474619,NA,NA,NA,NA,0.199333333333333,0.0194182045170677,NA,0.20875,0.0171925371406705,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.63720506263268,-0.589299369645774,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES243",0.0615400181413147,0.00177693237969837,0.706862727085585,0.791637909578572,"spL","s19","musculus.3","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_musculus","Mus_musculus_domesticus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_entropyend",0.222,0.00282842712474619,NA,NA,NA,NA,0.199333333333333,0.0194182045170677,NA,0.20875,0.0171925371406705,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.63720506263268,-0.589299369645774,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES244",0.198584812695031,0.201774516725198,0.708004158478889,0.697996034693129,"hybLS","s19","musculus.3","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_peakfrequcentre",85535.69275,9125.85774953417,NA,77685.0115,5235.8011517798,NA,NA,NA,NA,63693.182,40385.4393138201,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2.61558435941761,-0.229598649556046,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES244",0.294856224012602,0.203863161956929,0.803707695549193,0.80382883832375,"spL","s19","musculus.3","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_peakfrequcentre",85535.69275,9125.85774953417,NA,77685.0115,5235.8011517798,NA,NA,NA,NA,63693.182,40385.4393138201,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2.61558435941761,-0.229598649556046,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES245",0.104280031275739,0.119895989071944,0.456227481027113,0.679675636319438,"hybLS","s19","musculus.3","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_minfreqcenter",80507.197,8382.73883959728,NA,75118.287,4715.18012294012,NA,NA,NA,NA,67679.5455,33050.8137127233,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1.27308958245027,-0.416595559531406,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES245",0.173562584305063,0.121949765461181,0.567044492164419,0.7767949546745,"spL","s19","musculus.3","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_minfreqcenter",80507.197,8382.73883959728,NA,75118.287,4715.18012294012,NA,NA,NA,NA,67679.5455,33050.8137127233,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1.27308958245027,-0.416595559531406,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES246",-0.0624729738140304,0.00324622465742222,-0.651924876283117,0.437916968882504,"hybSL","s19","musculus.3","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_musculus","Mus_musculus_domesticus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_maxfreqcenter",96740.909,2886.28118736931,NA,NA,NA,NA,85149.2475,7210.79012716362,NA,90638.4525,8209.64447164254,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0.271572097683451,-0.583721848887376,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES246",0.0651578201329073,0.00249605954983119,0.671154478558584,0.787537361174104,"spL","s19","musculus.3","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_musculus","Mus_musculus_domesticus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_maxfreqcenter",96740.909,2886.28118736931,NA,NA,NA,NA,85149.2475,7210.79012716362,NA,90638.4525,8209.64447164254,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0.271572097683451,-0.583721848887376,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES247",-0.00904599487431544,0.107199737865833,-0.0151144121360637,0.416678088939378,"hybSL","s19","musculus.3","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_musculus","Mus_musculus_domesticus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_bandwcentre",29015.909,35872.8125297218,NA,NA,NA,NA,9980.98,5931.12280986253,NA,10071.6775,4429.05185297188,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,2.18397199061464,0.94711106830907,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES247",1.05811698900544,0.81258347991411,0.824084229682234,0.80659290146758,"spL","s19","musculus.3","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_musculus","Mus_musculus_domesticus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_bandwcentre",29015.909,35872.8125297218,NA,NA,NA,NA,9980.98,5931.12280986253,NA,10071.6775,4429.05185297188,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,2.18397199061464,0.94711106830907,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES248",0.268931523106403,0.058863889861471,1.40565570344371,0.790158413955656,"hybLS","s19","musculus.3","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_entropycentre",0.22525,0.0343256463886699,NA,0.211333333333333,0.023346662859318,NA,NA,NA,NA,0.1615,0.0544472221513642,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,-0.637197542161826,-0.171246495756868,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES248",0.332705753825736,0.062635446378534,1.26188164954768,0.88269544145543,"spL","s19","musculus.3","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_entropycentre",0.22525,0.0343256463886699,NA,0.211333333333333,0.023346662859318,NA,NA,NA,NA,0.1615,0.0544472221513642,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,-0.637197542161826,-0.171246495756868,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES249",0.116580343548895,0.0157500756269737,1.04884800093536,0.735421799733298,"hybLS","s19","musculus.3","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_peakfrequmax",80739.4265,5303.47423930304,NA,78668.1135,5702.1882219604,NA,NA,NA,NA,70011.3635,12075.4555424738,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0.960418411790482,-0.464377296294972,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES249",0.142569447764122,0.0159530904390966,1.12834369686838,0.856096624855216,"spL","s19","musculus.3","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_peakfrequmax",80739.4265,5303.47423930304,NA,78668.1135,5702.1882219604,NA,NA,NA,NA,70011.3635,12075.4555424738,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0.960418411790482,-0.464377296294972,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES250",0.113375858112063,0.0179789952036151,0.943611485938661,0.722316831441377,"hybLS","s19","musculus.3","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_minfreqmax",79202.79225,5361.13424131439,NA,76413.0593333333,6057.23869350557,NA,NA,NA,NA,68222.7275,12554.3591663816,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0.997946566560247,-0.454102951576573,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES250",0.149233796745444,0.0180771549771322,1.12208295047889,0.85492251231295,"spL","s19","musculus.3","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_minfreqmax",79202.79225,5361.13424131439,NA,76413.0593333333,6057.23869350557,NA,NA,NA,NA,68222.7275,12554.3591663816,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0.997946566560247,-0.454102951576573,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES251",0.114697063100843,0.014534813354775,1.08050078270653,0.739634288006006,"hybLS","s19","musculus.3","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_maxfrequmax",84045.20575,4837.58065042595,NA,81311.1883333333,5595.50609104444,NA,NA,NA,NA,72500,12020.8152801713,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1.08210748573933,-0.45636235781909,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES251",0.147768255915015,0.0145738083997843,1.25732941989837,0.881739772511832,"spL","s19","musculus.3","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_maxfrequmax",84045.20575,4837.58065042595,NA,81311.1883333333,5595.50609104444,NA,NA,NA,NA,72500,12020.8152801713,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1.08210748573933,-0.45636235781909,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES252",0.133843333117386,0.0187484911808175,0.447124351410257,0.679161678268169,"hybLS","s19","musculus.3","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_bandwmax",4802.381,1332.03164810926,NA,4874.24766666667,1278.93809704733,NA,NA,NA,NA,4263.6365,514.259670073884,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,-0.556977089099528,-0.50073036240695,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES252",0.118989401955709,0.0265074132271196,0.363704348451518,0.761023404423545,"spL","s19","musculus.3","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_domesticus","Mus_musculus_musculus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_bandwmax",4802.381,1332.03164810926,NA,4874.24766666667,1278.93809704733,NA,NA,NA,NA,4263.6365,514.259670073884,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,-0.556977089099528,-0.50073036240695,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES253",-0.00772204609391028,0.000875342241384412,-0.175264763397236,0.418202553531101,"hybSL","s19","musculus.3","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_musculus","Mus_musculus_domesticus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_entropymax",0.1985,0.00494974746830584,NA,NA,NA,NA,0.1935,0.00512835256198324,NA,0.195,0.0107393357957247,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.637206514604775,-0.656748940371225,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
"ES253",0.0177895415634982,0.00106916901733871,0.290164311243817,0.7570162772933,"spL","s19","musculus.3","Musolf_2015.PLOS1","S2","Musolf et al_2015","Mus","Mus_musculus_musculus","Mus_musculus_domesticus","Mus_musculus_domesticus_Mus_musculus_musculus","?","Yes","sound","Complex 2_entropymax",0.1985,0.00494974746830584,NA,NA,NA,NA,0.1935,0.00512835256198324,NA,0.195,0.0107393357957247,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.637206514604775,-0.656748940371225,"Inviable","Allopatry","original study","Rodentia","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","XY","Male",-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N of indv_genetic distance_first 20 sequences were used_respectively",NA,0.156197714236413
