"ES.ID","yi","vi","direction","SE","parental","Study.ID","Cross.ID","File","Source","Study.name","Genus","spL.name","spS.name","species.pair","Female.pref","homologous","trait.type","Mn.spL","SD.spL","SE.spL","Mn.hybLS","SD.hybLS","SE.hybLS","Mn.hybSL","SD.hybSL","SE.hybSL","Mn.spS","SD.spS","SE.spS","Parents.spLF.spL","Parents.spLM.spL","Parents.spLF.hybLS","Parents.spLM.hybSL","Parents.spSF.hybSL","Parents.spSM.hybLS","Parents.spSF.spS","Parents.spSM.spS","N.spL","N.hybLS","N.hybSL","N.spS","reps.spL","reps.hybLS","reps.hybSL","reps.spS","Bottleneck.spLF","Bottleneck.spLM","Bottleneck.spSF","Bottleneck.spSM","pheno.div.ratio","reciprocal","distribution","source_distribution","taxa","souce_sex.determinaton","sex.determination","hetero.sex","divergence.cytb","divergence.COI","Survival.spL","Survival.hybLS","Survival.hybSL","Survival.spS","surv.relat.hybLS","surv.relat.hybSL","surv.File","surv.Source","surv.Study.name","comments","parentals","Novelty","sp1.name","sp2.name","Survival.sp1","Survival.hyb12","Survival.hyb21","Survival.sp2","surv.relat.hyb12","surv.relat.hyb21","insect"
"ES389",-0.999155965136351,0.0589740221993789,"-",0.143393430238637,"Mother","s26","Drosophila_quadraria_Drosophila_biauraria","Tomaru_1994.Drosophila","table1","Tomaru&Oguma_1994","Drosophila","Drosophila_biauraria","Drosophila_quadraria","Drosophila_quadraria_Drosophila_biauraria",NA,"Yes","sound",12.9,0.91,NA,13.9,0.28,NA,13.4,0.27,NA,11.1,0.64,NA,10,10,5,5,10,10,5,5,300,5,10,150,NA,NA,NA,NA,NA,NA,NA,NA,-0.453345641522954,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-1.72666250263981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES391",-0.192976331549519,0.0736328232228137,"-",0.111211174414482,"Mother","s26","Drosophila_biauraria_Drosophila_subauraria","Tomaru_1994.Drosophila","table1","Tomaru&Oguma_1994","Drosophila","Drosophila_biauraria","Drosophila_subauraria","Drosophila_biauraria_Drosophila_subauraria",NA,"Yes","sound",12.9,0.91,NA,11.8,0.36,NA,11.5,0.51,NA,11.1,0.64,NA,10,10,8,8,8,8,10,10,300,8,8,258,NA,NA,NA,NA,NA,NA,NA,NA,-0.453345641522954,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-1.01278923388795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES392",-0.25634555074596,0.0484128145183036,"-",0.273440542552276,"Mother","s27","Chrysoperla_johnsoni_Chrysoperla_plorabunda","Wells_insect.song.1994","table1","Well","Chrysoperla","Chrysoperla_plorabunda","Chrysoperla_johnsoni","Chrysoperla_johnsoni_Chrysoperla_plorabunda",NA,"Yes","sound",75.1,7.67333043730035,1.6,79.3,2.5,0.5,82.2,4.40908153700972,0.9,71.3,4.91934955049954,1.1,10,10,10,10,10,10,10,10,23,25,24,20,NA,NA,NA,NA,NA,NA,NA,NA,-0.604843358486804,"Viable","Overlap","original study","Neuroptera","Tauber Catherine A. and Maurice J. Tauber. Inheritance of seasonal cycles in Chrysoperla (Insecta: Neuroptera). Genetics Research 49.3 (1987): 215-223.","XY","Male",NA,-1.01278923388795,"0.54733333333333334","0.489375","0.45435714285714285","0.62551999999999996",-0.180918558009415,-0.255164077690937,"Wells_1993_Lacewings","table1",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES393",0.114754996324771,0.0482068104730322,"-",0.273440542552276,"Mother","s27","Chrysoperla_johnsoni_Chrysoperla_plorabunda","Wells_insect.song.1994","table1","Well","Chrysoperla","Chrysoperla_plorabunda","Chrysoperla_johnsoni","Chrysoperla_johnsoni_Chrysoperla_plorabunda",NA,"Yes","sound",59.1,3.3570820663189,0.7,64.3,3.5,0.7,67.9,2.93938769133981,0.6,58.2,2.23606797749979,0.5,10,10,10,10,10,10,10,10,23,25,24,20,NA,NA,NA,NA,NA,NA,NA,NA,-0.661184330526296,"Viable","Overlap","original study","Neuroptera","Tauber Catherine A. and Maurice J. Tauber. Inheritance of seasonal cycles in Chrysoperla (Insecta: Neuroptera). Genetics Research 49.3 (1987): 215-223.","XY","Male",NA,-1.01278923388795,"0.54733333333333334","0.489375","0.45435714285714285","0.62551999999999996",-0.180918558009415,-0.255164077690937,"Wells_1993_Lacewings","table1",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES394",0.569140131121512,0.0447320099470433,"-",0.261799387799149,"Mother","s27","Chrysoperla_johnsoni_Chrysoperla_plorabunda","Wells_insect.song.1994","table1","Well","Chrysoperla","Chrysoperla_johnsoni","Chrysoperla_plorabunda","Chrysoperla_johnsoni_Chrysoperla_plorabunda",NA,"Yes","sound",46.2,4.02492235949962,0.9,43.5,6.36867333123626,1.3,37.3,5.5,1.1,40.3,3.3570820663189,0.7,10,10,10,10,10,10,10,10,20,24,25,23,NA,NA,NA,NA,NA,NA,NA,NA,-0.474376277779319,"Viable","Overlap","original study","Neuroptera","Tauber Catherine A. and Maurice J. Tauber. Inheritance of seasonal cycles in Chrysoperla (Insecta: Neuroptera). Genetics Research 49.3 (1987): 215-223.","XY","Male",NA,-1.01278923388795,"0.62551999999999996","0.45435714285714285","0.489375","0.54733333333333334",-0.255164077690937,-0.180918558009415,"Wells_1993_Lacewings","table1",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES395",-0.841896455459637,0.0467128129157557,"-",0.261799387799149,"Mother","s27","Chrysoperla_johnsoni_Chrysoperla_plorabunda","Wells_insect.song.1994","table1","Well","Chrysoperla","Chrysoperla_johnsoni","Chrysoperla_plorabunda","Chrysoperla_johnsoni_Chrysoperla_plorabunda",NA,"Yes","sound",25.1,7.60263112349929,1.7,38.7,7.34846922834953,1.5,41.9,4.5,0.9,34.7,8.63249674196289,1.8,10,10,10,10,10,10,10,10,20,24,25,23,NA,NA,NA,NA,NA,NA,NA,NA,-0.185970935073768,"Viable","Overlap","original study","Neuroptera","Tauber Catherine A. and Maurice J. Tauber. Inheritance of seasonal cycles in Chrysoperla (Insecta: Neuroptera). Genetics Research 49.3 (1987): 215-223.","XY","Male",NA,-1.01278923388795,"0.62551999999999996","0.45435714285714285","0.489375","0.54733333333333334",-0.255164077690937,-0.180918558009415,"Wells_1993_Lacewings","table1",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES396",0.302219565220021,0.0471296808864883,"-",0.261799387799149,"Mother","s27","Chrysoperla_johnsoni_Chrysoperla_plorabunda","Wells_insect.song.1994","table1","Well","Chrysoperla","Chrysoperla_johnsoni","Chrysoperla_plorabunda","Chrysoperla_johnsoni_Chrysoperla_plorabunda",NA,"Yes","sound",1586,652.931849429939,146,892,274.342851191716,56,718,170,34,604,105.50829351288,22,10,10,10,10,10,10,10,10,20,24,25,23,NA,NA,NA,NA,NA,NA,NA,NA,0.802149038928144,"Viable","Overlap","original study","Neuroptera","Tauber Catherine A. and Maurice J. Tauber. Inheritance of seasonal cycles in Chrysoperla (Insecta: Neuroptera). Genetics Research 49.3 (1987): 215-223.","XY","Male",NA,-1.01278923388795,"0.62551999999999996","0.45435714285714285","0.489375","0.54733333333333334",-0.255164077690937,-0.180918558009415,"Wells_1993_Lacewings","table1",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES397",0.298584944243629,0.0454681079006902,"-",0.261799387799149,"Mother","s27","Chrysoperla_johnsoni_Chrysoperla_plorabunda","Wells_insect.song.1994","table1","Well","Chrysoperla","Chrysoperla_johnsoni","Chrysoperla_plorabunda","Chrysoperla_johnsoni_Chrysoperla_plorabunda",NA,"Yes","sound",3499,1350.58505840987,302,2220,357.625502446344,73,1938,335,67,1199,153.466608746007,32,10,10,10,10,10,10,10,10,20,24,25,23,NA,NA,NA,NA,NA,NA,NA,NA,0.964790849371162,"Viable","Overlap","original study","Neuroptera","Tauber Catherine A. and Maurice J. Tauber. Inheritance of seasonal cycles in Chrysoperla (Insecta: Neuroptera). Genetics Research 49.3 (1987): 215-223.","XY","Male",NA,-1.01278923388795,"0.62551999999999996","0.45435714285714285","0.489375","0.54733333333333334",-0.255164077690937,-0.180918558009415,"Wells_1993_Lacewings","table1",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES400",0.487092736941358,0.0359667856461791,"-",0.236136563967364,"Mother","s29","Carabus_iwawakianus_Carabus_maiyasanus","Sasabe_2007.Heredity","fig2+text","Sasabe_et.al_2007","Carabus","Carabus_maiyasanus","Carabus_iwawakianus","Carabus_iwawakianus_Carabus_maiyasanus",NA,"Yes","morphology",2.536,0.141,NA,1.894,0.112,NA,1.778,0.147,NA,1.274,0.065,NA,NA,NA,33,33,13,13,NA,NA,22,96,26,33,NA,NA,NA,NA,NA,NA,NA,NA,0.375541207802877,"Viable","Overlap","original study","Coleoptera","Serrano J. and J. S. Yadav. Chromosome numbers and sex-determining mechanisms in adephagan Coleoptera. The Coleopterists' Bulletin (1984): 335-357.","XY","Male",NA,-0.842604387461549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES401",0.55585662940712,0.0359591450377332,"-",0.236136563967364,"Mother","s29","Carabus_iwawakianus_Carabus_maiyasanus","Sasabe_2007.Heredity","fig2+text","Sasabe_et.al_2007","Carabus","Carabus_maiyasanus","Carabus_iwawakianus","Carabus_iwawakianus_Carabus_maiyasanus",NA,"Yes","morphology",0.36,0.02,NA,0.43,0.045,NA,0.482,0.04,NA,0.753,0.036,NA,NA,NA,33,33,13,13,NA,NA,22,96,26,33,NA,NA,NA,NA,NA,NA,NA,NA,0.451837987767743,"Viable","Overlap","original study","Coleoptera","Serrano J. and J. S. Yadav. Chromosome numbers and sex-determining mechanisms in adephagan Coleoptera. The Coleopterists' Bulletin (1984): 335-357.","XY","Male",NA,-0.842604387461549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES001",0.289007157687676,0.035621055964492,"-",0.223263268080956,"Father","s001","Gryllus_rubens_Gryllus_texensis","Blankers-2015-JEB","table1","Blankers.et.al_2015","Gryllus","Gryllus_rubens","Gryllus_texensis","Gryllus_rubens_Gryllus_texensis",NA,"Yes","sound",4.73,0.27,NA,4.82,0.27,NA,5.01,0.17,NA,5.18,0.22,NA,NA,NA,12,12,12,12,NA,NA,73,22,28,44,NA,NA,NA,NA,NA,NA,NA,NA,-0.544841227930272,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",-2.81884012844177,-1.15439986675559,"76.5","69.099999999999994","52.4","43.8",0.138713288352936,-0.137934851093691,"Cade_1989_Gryllus.mortality","table1",NA,"integer‚Ítexensis",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES002",-0.107303608539786,0.0358189344247355,"-",0.223263268080956,"Father","s001","Gryllus_rubens_Gryllus_texensis","Blankers-2015-JEB","table1","Blankers.et.al_2015","Gryllus","Gryllus_rubens","Gryllus_texensis","Gryllus_rubens_Gryllus_texensis",NA,"Yes","sound",45.34,3.86,NA,55.27,3.96,NA,61.96,2.79,NA,66.88,5.4,NA,NA,NA,12,12,12,12,NA,NA,73,22,28,44,NA,NA,NA,NA,NA,NA,NA,NA,-0.0861022415831027,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",-2.81884012844177,-1.15439986675559,"76.5","69.099999999999994","52.4","43.8",0.138713288352936,-0.137934851093691,"Cade_1989_Gryllus.mortality","table1",NA,"integer‚Ítexensis",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES003",0.189255251311527,0.0267217385615335,"-",0.180479782299228,"Father","s001","Gryllus_rubens_Gryllus_texensis","Blankers-2015-JEB","table1","Blankers.et.al_2015","Gryllus","Gryllus_texensis","Gryllus_rubens","Gryllus_rubens_Gryllus_texensis",NA,"Yes","sound",0.44,0.08,NA,0.48,0.08,NA,0.46,0.08,NA,0.43,0.06,NA,NA,NA,12,12,12,12,NA,NA,44,28,22,73,NA,NA,NA,NA,NA,NA,NA,NA,-0.649410594916355,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",-2.81884012844177,-1.15439986675559,"43.8","52.4","69.099999999999994","76.5",-0.137934851093691,0.138713288352936,"Cade_1989_Gryllus.mortality","table1",NA,"integer‚Ítexensis",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES004",0.341988615585232,0.0457084918666551,"-",0.223263268080956,"Father","s001","Gryllus_rubens_Gryllus_texensis","Blankers-2015-JEB","table1","Blankers.et.al_2015","Gryllus","Gryllus_rubens","Gryllus_texensis","Gryllus_rubens_Gryllus_texensis",NA,"Yes","sound",0.28,0.15,NA,0.59,0.25,NA,0.68,0.35,NA,1.28,0.39,NA,NA,NA,12,12,12,12,NA,NA,73,22,28,44,NA,NA,NA,NA,NA,NA,NA,NA,1.65611958664142,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",-2.81884012844177,-1.15439986675559,"76.5","69.099999999999994","52.4","43.8",0.138713288352936,-0.137934851093691,"Cade_1989_Gryllus.mortality","table1",NA,"integer‚Ítexensis",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES005",0.414295696236488,0.0270016885226479,"-",0.180479782299228,"Father","s001","Gryllus_rubens_Gryllus_texensis","Blankers-2015-JEB","table1","Blankers.et.al_2015","Gryllus","Gryllus_texensis","Gryllus_rubens","Gryllus_rubens_Gryllus_texensis",NA,"Yes","sound",0.62,0.11,NA,0.73,0.14,NA,0.71,0.1,NA,0.78,0.1,NA,NA,NA,12,12,12,12,NA,NA,44,28,22,73,NA,NA,NA,NA,NA,NA,NA,NA,-0.331214278781757,"Viable","Overlap","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",-2.81884012844177,-1.15439986675559,"43.8","52.4","69.099999999999994","76.5",-0.137934851093691,0.138713288352936,"Cade_1989_Gryllus.mortality","table1",NA,"integer‚Ítexensis",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES034",0.329916227338962,0.0529194611027316,"-",0.286786860477274,"Father","s003","Drosophila_heteroneura_Drosophila_silvestris","Carson_1994.PNAS","table4","Carson.et.al_1994","Drosophila","Drosophila_silvestris","Drosophila_heteroneura","Drosophila_heteroneura_Drosophila_silvestris",NA,"Yes","morphology",72.85,6.33,NA,59.57,3.67,NA,45.15,2.76,NA,37.25,1.65,NA,35,35,35,35,35,35,35,35,20,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,0.348315583099063,"Viable","Overlap","Drosophila heteroneura and Drosophila silvestris: Head Shapes, Behavior and Evolution","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-1.15439986675559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES038",0.0916176905710894,0.0349959752877106,"-",0.234160491034691,"Father","s004","BGxSPD(wildtype)","Coyne_1983.Drosophila.Evolution","table3","Coyne_1983","Drosophila","Drosophila_mauritiana","Drosophila_simulans","Drosophila_mauritiana_Drosophila_simulans",NA,"Yes","morphology",1442,202.657346276911,37,5139,471.041399454443,86,5400,651.789843431148,119,12050,1007.80950580951,184,3,3,20,20,20,20,3,3,30,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA,2.58522185640199,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.627100631123272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES039",0.0163643643797053,0.0345146246832311,"-",0.234160491034691,"Father","s004","BGxSPD(wildtype)","Coyne_1983.Drosophila.Evolution","table3","Coyne_1983","Drosophila","Drosophila_mauritiana","Drosophila_simulans","Drosophila_mauritiana_Drosophila_simulans",NA,"Yes","morphology",462,10.9544511501033,2,497,10.9544511501033,2,487,10.9544511501033,2,1263,27.3861278752583,5,3,3,20,20,20,20,3,3,30,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.86419726965605,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.627100631123272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES040",0.184000465897661,0.0349945519021346,"-",0.234160491034691,"Father","s004","BGxSPD(wildtype)","Coyne_1983.Drosophila.Evolution","table3","Coyne_1983","Drosophila","Drosophila_mauritiana","Drosophila_simulans","Drosophila_mauritiana_Drosophila_simulans",NA,"Yes","morphology",3.12,0.438178046004133,0.08,10.35,0.985900603509299,0.18,11.09,1.25976188226188,0.23,9.538,0.755857129357129,0.138,3,3,20,20,20,20,3,3,30,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA,1.03635401942622,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.627100631123272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES041",0.0342217483411384,0.00508984693472981,"-",0.0906899682117109,"Father","s005","BGxOxnard","Coyne_1985.Drosophila.GenetRes","table1&2","Coyne_1985","Drosophila","Drosophila_simulans","Drosophila_mauritiana","Drosophila_mauritiana_Drosophila_simulans",NA,"Yes","morphology",9.86,0.848528137423857,0.06,12.1,0.989949493661167,0.07,12.33,1.01488915650922,0.1,14.31,1.13137084989848,0.08,NA,NA,NA,NA,NA,NA,NA,NA,200,200,103,200,NA,NA,NA,NA,NA,NA,NA,NA,-0.111112970712491,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.627100631123272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES044",1.08206194272443,0.0590794638729073,"-",0.302299894039036,"Father","s006","FC","Coyne_1996.Male.CHC.Genetics","table1","Coyne_1986","Drosophila","Drosophila_simulans","Drosophila_sechellia","Drosophila_sechellia_Drosophila_simulans",NA,"Yes","morphology",0.049,0.0305122926047847,0.007,0.264,0.0169705627484771,0.004,NA,NA,NA,0.779,0.0169705627484771,0.004,NA,NA,8,8,NA,NA,NA,NA,19,18,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,3.57585672471422,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.813465181614541,-0.0843336713793774,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES045",-1.17512498522369,0.0645789689945582,"-",0.306588049981286,"Father","s006","f^2","Coyne_1996.Male.CHC.Genetics","table1","Coyne_1986","Drosophila","Drosophila_simulans","Drosophila_sechellia","Drosophila_sechellia_Drosophila_simulans",NA,"Yes","morphology",17.9,6.18465843842649,1.5,142.7,11.1323851891677,2.7,NA,NA,NA,176,44.5477272147525,10.5,NA,NA,8,8,NA,NA,NA,NA,17,17,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,2.83574605793324,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.813465181614541,-0.0843336713793774,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES047",1.15899940057342,0.0609705966831859,"-",0.306588049981286,"Father","s006","f^2","Coyne_1996.Male.CHC.Genetics","table1","Coyne_1986","Drosophila","Drosophila_simulans","Drosophila_sechellia","Drosophila_sechellia_Drosophila_simulans",NA,"Yes","morphology",0.04,0.012369316876853,0.003,0.238,0.0164924225024706,0.004,NA,NA,NA,0.779,0.0169705627484771,0.004,NA,NA,8,8,NA,NA,NA,NA,17,17,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,3.8884401789374,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.813465181614541,-0.0843336713793774,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES048",-0.0407525608620277,0.0562072271204098,"-",0.276601809915905,"Father","s006","RMdet","Coyne_1996.Male.CHC.Genetics","table1","Coyne_1986","Drosophila","Drosophila_simulans","Drosophila_sechellia","Drosophila_sechellia_Drosophila_simulans",NA,"Yes","morphology",26.9,10.0697567001393,2.6,142.8,35,7,NA,NA,NA,176,44.5477272147525,10.5,NA,NA,8,8,NA,NA,NA,NA,15,25,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,2.20835517725988,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.813465181614541,-0.0843336713793774,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES049",-0.3621860483099,0.0549335788633066,"-",0.276601809915905,"Father","s006","RMdet","Coyne_1996.Male.CHC.Genetics","table1","Coyne_1986","Drosophila","Drosophila_simulans","Drosophila_sechellia","Drosophila_sechellia_Drosophila_simulans",NA,"Yes","morphology",541.9,199.071343995061,51.4,385.2,67.5,13.5,NA,NA,NA,49.3,12.3036579926459,2.9,NA,NA,8,8,NA,NA,NA,NA,15,25,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,3.00744616812815,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.813465181614541,-0.0843336713793774,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES050",1.7785890563178,0.0509486244377784,"-",0.276601809915905,"Father","s006","RMdet","Coyne_1996.Male.CHC.Genetics","table1","Coyne_1986","Drosophila","Drosophila_simulans","Drosophila_sechellia","Drosophila_sechellia_Drosophila_simulans",NA,"Yes","morphology",0.048,0.00348568501158668,0.0009,0.269,0.035,0.007,NA,NA,NA,0.779,0.0169705627484771,0.004,NA,NA,8,8,NA,NA,NA,NA,15,25,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,3.60761596987414,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.813465181614541,-0.0843336713793774,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES053",1.73228028299976,0.0508887242255405,"-",0.276601809915905,"Father","s006","RM","Coyne_1996.Male.CHC.Genetics","table1","Coyne_1986","Drosophila","Drosophila_simulans","Drosophila_sechellia","Drosophila_sechellia_Drosophila_simulans",NA,"Yes","morphology",0.039,0.00232379000772445,0.0006,0.322,0.04,0.008,NA,NA,NA,0.779,0.0169705627484771,0.004,NA,NA,8,8,NA,NA,NA,NA,15,25,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,3.9274364091552,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.813465181614541,-0.0843336713793774,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES054",0.318629949018466,0.0285358946641874,"-",0.210849893247268,"Father","s008","pn_j_irX85","Coyne_1991.sexualmorphol","table4","Coyne.et.al_1991","Drosophila","Drosophila_mauritiana","Drosophila_sechellia","Drosophila_mauritiana_Drosophila_sechellia",NA,"Yes","morphology",1.746,0.21,0.035,3.323,0.450124427242068,0.074,3.104,0.371048514348191,0.061,5.311,0.523117577605647,0.086,NA,NA,NA,NA,NA,NA,NA,NA,36,37,37,37,NA,NA,NA,NA,NA,NA,NA,NA,1.02865554942107,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.237513197114511,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
"ES055",0.319548522169655,0.0282331183603193,"-",0.212289158373585,"Father","s008","pn_j_irX85","Coyne_1991.sexualmorphol","table4","Coyne.et.al_1991","Drosophila","Drosophila_sechellia","Drosophila_mauritiana","Drosophila_mauritiana_Drosophila_sechellia",NA,"Yes","morphology",0.469,0.0182482875908947,0.003,0.487,0.0182482875908947,0.003,0.474,0.0121655250605964,0.002,0.441,0.012,0.002,NA,NA,NA,NA,NA,NA,NA,NA,37,37,37,36,NA,NA,NA,NA,NA,NA,NA,NA,-0.590004929829748,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",NA,-0.237513197114511,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"insect"
