Study.ID,Study.name,Source,Cross.ID,Genus,sp1.name,sp2.name,species.pair,homologous,trait.type,trait,Mn.sp1,SD.sp1,SE.sp1,Mn.hyb12,SD.hyb12,SE.hyb12,Mn.hyb21,SD.hyb21,SE.hyb21,Mn.sp2,SD.sp2,SE.sp2,Parents.sp1F.sp1,Parents.sp1M.sp1,Parents.sp1F.hyb12,Parents.sp1M.hyb21,Parents.sp2F.hyb21,Parents.sp2M.hyb12,Parents.sp2F.sp2,Parents.sp2M.sp2,N.sp1,N.hyb12,N.hyb21,N.sp2,reps.sp1,reps.hyb12,reps.hyb21,reps.sp2
s20,Päällysaho et al_2003,table1,Drosophila_flavomontana_Drosophila_montana,Drosophila,Drosophila_flavomontana,Drosophila_montana,Drosophila_flavomontana_Drosophila_montana,Yes,sound,PI,27.1,2.38,,16.6,0.92,,NA,NA,,20.7,2.71,,,,10,10,NA,NA,,,10,8,NA,10,,,,
s20,Päällysaho et al_2003,table1,Drosophila_flavomontana_Drosophila_montana,Drosophila,Drosophila_flavomontana,Drosophila_montana,Drosophila_flavomontana_Drosophila_montana,Yes,sound,IPI,113,8.93,,55.6,9.02,,NA,NA,,35.7,2.11,,,,10,10,NA,NA,,,10,8,NA,10,,,,
s20,Päällysaho et al_2003,table1,Drosophila_flavomontana_Drosophila_littoralis,Drosophila,Drosophila_flavomontana,Drosophila_littoralis,Drosophila_flavomontana_Drosophila_littoralis,Yes,sound,pause,85.7,9.94,,128,19.1,,NA,NA,,245,52.4,,,,10,10,NA,NA,,,10,5,NA,10,,,,
s20,Päällysaho et al_2003,table1,Drosophila_flavomontana_Drosophila_littoralis,Drosophila,Drosophila_flavomontana,Drosophila_littoralis,Drosophila_flavomontana_Drosophila_littoralis,Yes,sound,PI,27.1,2.38,,20.8,0.84,,NA,NA,,41.2,4.96,,,,10,10,NA,NA,,,10,5,NA,10,,,,
s20,Päällysaho et al_2003,table1,Drosophila_flavomontana_Drosophila_littoralis,Drosophila,Drosophila_flavomontana,Drosophila_littoralis,Drosophila_flavomontana_Drosophila_littoralis,Yes,sound,IPI,113,8.93,,148,19.1,,NA,NA,,286,51.5,,,,10,10,NA,NA,,,10,5,NA,10,,,,
s21,Papaceit et al_1990,table2,H27,Drosophila,Drosophila_madeirensis,Drosophila_subobscura,Drosophila_madeirensis_Drosophila_subobscura,No,morphology,extra sex comb,NA,NA,,5.15,2.213594362,0.35,0,NA,0,NA,NA,,,,21,21,2,2,,,,40,4,,,,,
s21,Papaceit et al_1990,table2,chcu,Drosophila,Drosophila_madeirensis,Drosophila_subobscura,Drosophila_madeirensis_Drosophila_subobscura,No,morphology,extra sex comb,NA,NA,,5.46,2.497999199,0.4,NA,NA,NA,NA,NA,,,,6,6,16,16,,,,39,58,,,,,
s21,Papaceit et al_1990,table2,mad,Drosophila,Drosophila_madeirensis,Drosophila_subobscura,Drosophila_madeirensis_Drosophila_subobscura,No,morphology,extra sex comb,NA,NA,,6.29,1.481620734,0.28,0,NA,0,NA,NA,,,,2,2,2,2,,,,28,13,,,,,
s21,Papaceit et al_1990,table2,Mdh86,Drosophila,Drosophila_madeirensis,Drosophila_subobscura,Drosophila_madeirensis_Drosophila_subobscura,No,morphology,extra sex comb,NA,NA,,3.75,1.74,0.29,0.018867925,0.137360564,,NA,NA,,,,12,12,12,12,,,,36,52,,,,,
s22,Shaw_1996,table4,KW L. paranigra,Laupala,Laupala_kohalensis,Laupala_paranigra,Laupala_kohalensis_Laupala_paranigra,Yes,sound,Pulse period,0.271,0.01,,0.464,0.014,,0.596,0.015,,1.423,0.15,,40,40,5,5,2,2,28,28,40,5,2,28,,,,
s22,Shaw_1996,table4,KW L. paranigra,Laupala,Laupala_kohalensis,Laupala_paranigra,Laupala_kohalensis_Laupala_paranigra,Yes,sound,Pulse rate,3.694,0.132,,2.159,0.067,,1.678,0.042,,0.718,0.079,,40,40,5,5,2,2,28,28,40,5,2,28,,,,
s22,Shaw_1996,table4,KW L. paranigra,Laupala,Laupala_kohalensis,Laupala_paranigra,Laupala_kohalensis_Laupala_paranigra,Yes,sound,Carrier frequency,4.927,0.246,,5.293,0.304,,5.293,0.304,,5.118,0.199,,38,38,5,5,2,2,27,27,38,5,2,27,,,,
s22,Shaw_1996,table4,KW L. paranigra,Laupala,Laupala_kohalensis,Laupala_paranigra,Laupala_kohalensis_Laupala_paranigra,Yes,sound,Pulse duration,39.77,4.41,,38.4,2.33,,38.76,0.34,,38.37,4.53,,37,37,5,5,2,2,27,27,37,5,2,27,,,,
s22,Shaw_1996,table4,OF L. paranigra,Laupala,Laupala_kohalensis,Laupala_paranigra,Laupala_kohalensis_Laupala_paranigra,Yes,sound,Pulse period,0.271,0.01,,0.52,0.023,,0.573,0.027,,1.079,0.087,,40,40,10,10,4,4,27,27,40,10,4,27,,,,
s22,Shaw_1996,table4,OF L. paranigra,Laupala,Laupala_kohalensis,Laupala_paranigra,Laupala_kohalensis_Laupala_paranigra,Yes,sound,Pulse rate,3.694,0.132,,1.925,0.086,,1.748,0.08,,0.933,0.078,,40,40,10,10,4,4,27,27,40,10,4,27,,,,
s22,Shaw_1996,table4,OF L. paranigra,Laupala,Laupala_kohalensis,Laupala_paranigra,Laupala_kohalensis_Laupala_paranigra,Yes,sound,Carrier frequency,4.927,0.246,,4.994,0.096,,5.019,0.245,,5.081,0.233,,38,38,10,10,4,4,25,25,38,10,4,25,,,,
s22,Shaw_1996,table4,OF L. paranigra,Laupala,Laupala_kohalensis,Laupala_paranigra,Laupala_kohalensis_Laupala_paranigra,Yes,sound,Pulse duration,39.77,4.41,,39.96,1.85,,35.94,3.36,,38.17,0.6,,37,37,10,10,4,4,25,25,37,10,4,25,,,,
s24,Soto et al_2007,Fig2,Drosophila_buzzatii_Drosophila_koepferae,Drosophila,Drosophila_buzzatii,Drosophila_koepferae,Drosophila_buzzatii_Drosophila_koepferae,No,morphology,Hybrid genital size,,,,NA,NA,,,,,,,,,,NA,NA,25,50,,,8_20,NA,8_20,8_20,,,,
s25,Suvanto et al_1994,table 1&2,Drosophila_lummei_Drosophila_virilis,Drosophila,Drosophila_lummei,Drosophila_virilis,Drosophila_lummei_Drosophila_virilis,No,sound,sexual_PL,12,5.788246968,,10,5.21877059,,12,4.68837062,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,5,6,3,NA,80,75,29,NA
s25,Suvanto et al_1994,table 1&2,Drosophila_lummei_Drosophila_virilis,Drosophila,Drosophila_lummei,Drosophila_virilis,Drosophila_lummei_Drosophila_virilis,No,sound,sexual_CN,3,1.447061742,,3,1.252504942,,4,1.233781742,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,5,6,3,NA,80,75,29,NA
s25,Suvanto et al_1994,table 1&2,Drosophila_lummei_Drosophila_virilis,Drosophila,Drosophila_lummei,Drosophila_virilis,Drosophila_lummei_Drosophila_virilis,No,sound,sexual_IPI,59,58.29591589,,47,30.0601186,,57,21.46780231,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,5,6,3,NA,80,75,29,NA
s25,Suvanto et al_1994,table 1&2,Drosophila_borealis_Drosophila_virilis,Drosophila,Drosophila_borealis,Drosophila_virilis,Drosophila_borealis_Drosophila_virilis,No,sound,sexual_PL,12,16.60895975,,10,8.841706608,,14,11.24051589,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,NA,66,71,20,NA
s25,Suvanto et al_1994,table 1&2,Drosophila_borealis_Drosophila_virilis,Drosophila,Drosophila_borealis,Drosophila_virilis,Drosophila_borealis_Drosophila_virilis,No,sound,sexual_CN,3,4.258707629,,3,1.473617768,,3,1.605787984,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,NA,66,71,20,NA
s25,Suvanto et al_1994,table 1&2,Drosophila_borealis_Drosophila_virilis,Drosophila,Drosophila_borealis,Drosophila_virilis,Drosophila_borealis_Drosophila_virilis,No,sound,sexual_IPI,25,12.77612289,,3,1.263100944,,39,61.28757471,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,NA,66,71,20,NA
s25,Suvanto et al_1994,table 1&2,Drosophila_littoralis_Drosophila_virilis,Drosophila,Drosophila_littoralis,Drosophila_virilis,Drosophila_littoralis_Drosophila_virilis,No,sound,sexual_PL,84,28.87236799,,NA,NA,,73,32.32824243,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,11,NA,10,NA
s25,Suvanto et al_1994,table 1&2,Drosophila_littoralis_Drosophila_virilis,Drosophila,Drosophila_littoralis,Drosophila_virilis,Drosophila_littoralis_Drosophila_virilis,No,sound,sexual_CN,11,5.021281389,,NA,NA,,12,4.849236364,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,11,NA,10,NA
s25,Suvanto et al_1994,table 1&2,Drosophila_littoralis_Drosophila_virilis,Drosophila,Drosophila_littoralis,Drosophila_virilis,Drosophila_littoralis_Drosophila_virilis,No,sound,sexual_IPI,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,11,NA,10,NA
s25,Suvanto et al_1994,table 1&2,Drosophila_lummei_Drosophila_virilis,Drosophila,Drosophila_lummei,Drosophila_virilis,Drosophila_lummei_Drosophila_virilis,Yes,sound,inhbt_PL,9,3.577400556,,10,3.184172741,,11,8.370875533,,11,3.74250548,,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,105,104,87,112
s25,Suvanto et al_1994,table 1&2,Drosophila_lummei_Drosophila_virilis,Drosophila,Drosophila_lummei,Drosophila_virilis,Drosophila_lummei_Drosophila_virilis,Yes,sound,inhbt_CN,3,0.993722377,,3,0.995053982,,3,3.266683135,,4,0.984869863,,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,105,104,87,112
s25,Suvanto et al_1994,table 1&2,Drosophila_lummei_Drosophila_virilis,Drosophila,Drosophila_lummei,Drosophila_virilis,Drosophila_lummei_Drosophila_virilis,Yes,sound,inhbt_IPI,51,16.0983025,,53,26.86645751,,48,30.216819,,46,30.53096576,,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,105,104,87,112
s25,Suvanto et al_1994,table 1&2,Drosophila_borealis_Drosophila_virilis,Drosophila,Drosophila_borealis,Drosophila_virilis,Drosophila_borealis_Drosophila_virilis,Yes,sound,inhbt_PL,8,9.661348696,,12,5.930925602,,12,8.440971654,,11,3.74250548,,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,5,96,86,51,112
s25,Suvanto et al_1994,table 1&2,Drosophila_borealis_Drosophila_virilis,Drosophila,Drosophila_borealis,Drosophila_virilis,Drosophila_borealis_Drosophila_virilis,Yes,sound,inhbt_CN,2,1.81150288,,3,1.840632083,,3,1.554915831,,4,0.984869863,,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,5,96,86,51,112
s25,Suvanto et al_1994,table 1&2,Drosophila_borealis_Drosophila_virilis,Drosophila,Drosophila_borealis,Drosophila_virilis,Drosophila_borealis_Drosophila_virilis,Yes,sound,inhbt_IPI,28,57.96809217,,34,61.55891745,,30,60.41958658,,46,30.53096576,,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,5,96,86,51,112
s25,Suvanto et al_1994,table 1&2,Drosophila_littoralis_Drosophila_virilis,Drosophila,Drosophila_littoralis,Drosophila_virilis,Drosophila_littoralis_Drosophila_virilis,Yes,sound,inhbt_PL,9,5.009949068,,NA,NA,,11,4.952137192,,11,3.74250548,,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4,5,99,NA,81,112
s25,Suvanto et al_1994,table 1&2,Drosophila_littoralis_Drosophila_virilis,Drosophila,Drosophila_littoralis,Drosophila_virilis,Drosophila_littoralis_Drosophila_virilis,Yes,sound,inhbt_CN,2,1.001989814,,NA,NA,,3,1.238034298,,4,0.984869863,,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4,5,99,NA,81,112
s25,Suvanto et al_1994,table 1&2,Drosophila_littoralis_Drosophila_virilis,Drosophila,Drosophila_littoralis,Drosophila_virilis,Drosophila_littoralis_Drosophila_virilis,Yes,sound,inhbt_IPI,62,40.68078643,,NA,NA,,34,35.49031654,,46,30.53096576,,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4,5,99,NA,81,112
s25,Suvanto et al_1994,table 1&2,Drosophila_montana_Drosophila_virilis,Drosophila,Drosophila_montana,Drosophila_virilis,Drosophila_montana_Drosophila_virilis,Yes,sound,inhbt_PL,12,41.06767821,,NA,NA,,13,8.485508141,,11,3.74250548,,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,5,114,NA,131,112
s25,Suvanto et al_1994,table 1&2,Drosophila_montana_Drosophila_virilis,Drosophila,Drosophila_montana,Drosophila_virilis,Drosophila_montana_Drosophila_virilis,Yes,sound,inhbt_CN,3,4.9124017,,NA,NA,,4,1.349967204,,4,0.984869863,,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,5,114,NA,131,112
s25,Suvanto et al_1994,table 1&2,Drosophila_montana_Drosophila_virilis,Drosophila,Drosophila_montana,Drosophila_virilis,Drosophila_montana_Drosophila_virilis,Yes,sound,inhbt_IPI,21,21.81106355,,NA,NA,,35,20.82806544,,46,30.53096576,,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,5,114,NA,131,112
s25,Suvanto et al_1994,table 1&2,Drosophila_kanekoi_Drosophila_virilis,Drosophila,Drosophila_kanekoi,Drosophila_virilis,Drosophila_kanekoi_Drosophila_virilis,Yes,sound,inhbt_PL,25,17.14936865,,11,3.501347973,,NA,NA,,11,3.74250548,,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,5,28,82,NA,112
s25,Suvanto et al_1994,table 1&2,Drosophila_kanekoi_Drosophila_virilis,Drosophila,Drosophila_kanekoi,Drosophila_virilis,Drosophila_kanekoi_Drosophila_virilis,Yes,sound,inhbt_CN,5,3.728123619,,4,1.029808227,,NA,NA,,4,0.984869863,,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,5,28,82,NA,112
s25,Suvanto et al_1994,table 1&2,Drosophila_kanekoi_Drosophila_virilis,Drosophila,Drosophila_kanekoi,Drosophila_virilis,Drosophila_kanekoi_Drosophila_virilis,Yes,sound,inhbt_IPI,218,92.20892417,,36,23.68558923,,NA,NA,,46,30.53096576,,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,5,28,82,NA,112
s25,Suvanto et al_1994,table 1&2,Drosophila_flavomontana_Drosophila_lacicola,Drosophila,Drosophila_flavomontana,Drosophila_lacicola,Drosophila_flavomontana_Drosophila_lacicola,Yes,sound,inhbt_PL,13,6.820000588,,12,3.952775583,,NA,NA,,11,4.621369174,,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,5,187,158,NA,72
s25,Suvanto et al_1994,table 1&2,Drosophila_flavomontana_Drosophila_lacicola,Drosophila,Drosophila_flavomontana,Drosophila_lacicola,Drosophila_flavomontana_Drosophila_lacicola,Yes,sound,inhbt_CN,3,1.105946041,,3,0.941137043,,NA,NA,,3,1.050311176,,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,5,187,158,NA,72
s25,Suvanto et al_1994,table 1&2,Drosophila_flavomontana_Drosophila_lacicola,Drosophila,Drosophila_flavomontana,Drosophila_lacicola,Drosophila_flavomontana_Drosophila_lacicola,Yes,sound,inhbt_IPI,31,15.85189326,,35,15.0581927,,NA,NA,,62,38.02126457,,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,5,187,158,NA,72
s26,Tomaru&Oguma_1994,table1,A541.auraria_B16.biauraria,Drosophila,Drosophila_auraria,Drosophila_biauraria,Drosophila_auraria_Drosophila_biauraria,Yes,sound,IPI,21.4,1.9,,15.7,0.52,,16,0.5,,12.9,0.91,,6,6,10~20,10~20,10~20,10~20,10,10,6,22,15,10,180,220,150,300
s26,Tomaru&Oguma_1994,table1,A541.auraria_B18.biauraria,Drosophila,Drosophila_auraria,Drosophila_biauraria,Drosophila_auraria_Drosophila_biauraria,Yes,sound,IPI,21.4,1.9,,15.2,1.31,,16.2,0.42,,12.4,0.76,,6,6,10~20,10~20,6,10~20,9,9,6,12,6,9,180,120,60,270
s26,Tomaru&Oguma_1994,table1,A662.auraria_B18.biauraria,Drosophila,Drosophila_auraria,Drosophila_biauraria,Drosophila_auraria_Drosophila_biauraria,Yes,sound,IPI,18.9,1.98,,16.6,0.37,,15.8,0.49,,12.4,0.76,,8,8,5,5,6,6,9,9,8,5,6,9,240,50,60,270
s26,Tomaru&Oguma_1994,table1,sn.cn.ba2.auraria_B16.biauraria,Drosophila,Drosophila_auraria,Drosophila_biauraria,Drosophila_auraria_Drosophila_biauraria,Yes,sound,IPI,19.9,0.72,,NA,NA,,16.3,0.6,,12.9,0.91,,,,NA,NA,10~20,10~20,10,10,11,NA,27,10,110,NA,270,300
s26,Tomaru&Oguma_1994,table1,A541.auraria_T544_triauraria,Drosophila,Drosophila_auraria,Drosophila_triauraria,Drosophila_auraria_Drosophila_triauraria,Yes,sound,IPI,21.4,1.9,,17.3,0.43,,18.1,0.39,,16.1,0.96,,6,6,8,8,10,10,7,7,6,8,10,7,180,80,100,210
s26,Tomaru&Oguma_1994,table1,A541.auraria_quadraria,Drosophila,Drosophila_auraria,Drosophila_quadraria,Drosophila_auraria_Drosophila_quadraria,Yes,sound,IPI,21.4,1.9,,17.1,0.41,,17.6,0.26,,15.6,0.68,,6,6,9,9,6,6,5,5,6,9,6,5,180,90,60,150
s26,Tomaru&Oguma_1994,table1,A541.auraria_subauraria,Drosophila,Drosophila_auraria,Drosophila_subauraria,Drosophila_auraria_Drosophila_subauraria,Yes,sound,IPI,21.4,1.9,,14.3,0.4,,NA,NA,,11.1,0.64,,6,6,3,3,NA,NA,10,10,6,3,NA,10,180,30,NA,258
s26,Tomaru&Oguma_1994,table1,Drosophila_triauraria_Drosophila_quadraria,Drosophila,Drosophila_triauraria,Drosophila_quadraria,Drosophila_triauraria_Drosophila_quadraria,Yes,sound,IPI,16.1,0.96,,14.9,0.37,,16.5,0.59,,15.6,0.68,,7,7,9,9,6,6,5,5,210,9,6,150,,,,
s26,Tomaru&Oguma_1994,table1,Drosophila_triauraria_Drosophila_biauraria,Drosophila,Drosophila_triauraria,Drosophila_biauraria,Drosophila_triauraria_Drosophila_biauraria,Yes,sound,IPI,16.1,0.96,,NA,NA,,14.3,0.6,,12.9,0.91,,7,7,NA,NA,6,6,10,10,210,NA,60,300,,,,
s26,Tomaru&Oguma_1994,table1,Drosophila_quadraria_Drosophila_biauraria,Drosophila,Drosophila_quadraria,Drosophila_biauraria,Drosophila_quadraria_Drosophila_biauraria,Yes,sound,IPI,11.1,0.64,,13.4,0.27,,13.9,0.28,,12.9,0.91,,5,5,10,10,5,5,10,10,150,10,5,300,,,,
s26,Tomaru&Oguma_1994,table1,Drosophila_quadraria_Drosophila_subauraria,Drosophila,Drosophila_quadraria,Drosophila_subauraria,Drosophila_quadraria_Drosophila_subauraria,Yes,sound,IPI,11.1,0.64,,13.3,0.52,,NA,NA,,11.1,0.64,,5,5,10~20,10~20,NA,NA,10,10,150,140,NA,258,,,,
s26,Tomaru&Oguma_1994,table1,Drosophila_biauraria_Drosophila_subauraria,Drosophila,Drosophila_biauraria,Drosophila_subauraria,Drosophila_biauraria_Drosophila_subauraria,Yes,sound,IPI,12.9,0.91,,11.8,0.36,,11.5,0.51,,11.1,0.64,,10,10,8,8,8,8,10,10,300,8,8,258,,,,
s27,Well,table1,Chrysoperla_johnsoni_Chrysoperla_plorabunda,Chrysoperla,Chrysoperla_johnsoni,Chrysoperla_plorabunda,Chrysoperla_johnsoni_Chrysoperla_plorabunda,Yes,sound,Initial Volley frequency,71.3,4.91934955,1.1,82.2,4.409081537,0.9,79.3,2.5,0.5,75.1,7.673330437,1.6,10,10,10,10,10,10,10,10,20,24,25,23,,,,
s27,Well,table1,Chrysoperla_johnsoni_Chrysoperla_plorabunda,Chrysoperla,Chrysoperla_johnsoni,Chrysoperla_plorabunda,Chrysoperla_johnsoni_Chrysoperla_plorabunda,Yes,sound,Middle Volley frequency,58.2,2.236067977,0.5,67.9,2.939387691,0.6,64.3,3.5,0.7,59.1,3.357082066,0.7,10,10,10,10,10,10,10,10,20,24,25,23,,,,
s27,Well,table1,Chrysoperla_johnsoni_Chrysoperla_plorabunda,Chrysoperla,Chrysoperla_johnsoni,Chrysoperla_plorabunda,Chrysoperla_johnsoni_Chrysoperla_plorabunda,Yes,sound,End Volley frequency,46.2,4.024922359,0.9,43.5,6.368673331,1.3,37.3,5.5,1.1,40.3,3.357082066,0.7,10,10,10,10,10,10,10,10,20,24,25,23,,,,
s27,Well,table1,Chrysoperla_johnsoni_Chrysoperla_plorabunda,Chrysoperla,Chrysoperla_johnsoni,Chrysoperla_plorabunda,Chrysoperla_johnsoni_Chrysoperla_plorabunda,Yes,sound,I-E Volley frequency,25.1,7.602631123,1.7,38.7,7.348469228,1.5,41.9,4.5,0.9,34.7,8.632496742,1.8,10,10,10,10,10,10,10,10,20,24,25,23,,,,
s27,Well,table1,Chrysoperla_johnsoni_Chrysoperla_plorabunda,Chrysoperla,Chrysoperla_johnsoni,Chrysoperla_plorabunda,Chrysoperla_johnsoni_Chrysoperla_plorabunda,Yes,sound,Volley duration,1586,652.9318494,146,892,274.3428512,56,718,170,34,604,105.5082935,22,10,10,10,10,10,10,10,10,20,24,25,23,,,,
s27,Well,table1,Chrysoperla_johnsoni_Chrysoperla_plorabunda,Chrysoperla,Chrysoperla_johnsoni,Chrysoperla_plorabunda,Chrysoperla_johnsoni_Chrysoperla_plorabunda,Yes,sound,Volley interval,3499,1350.585058,302,2220,357.6255024,73,1938,335,67,1199,153.4666087,32,10,10,10,10,10,10,10,10,20,24,25,23,,,,
s28,Shaw_2000,table1,KW L. paranigra,Laupala,Laupala_kohalensis,Laupala_paranigra,Laupala_kohalensis_Laupala_paranigra,Yes,sound,Pulse duration,3.75,0.14,,2.22,0.07,,1.88,0.12,,0.94,0.05,,,,8,8,4,4,,,10,4,2,10,,,,
s28,Shaw_2000,table1,SB L. paranigra,Laupala,Laupala_kohalensis,Laupala_paranigra,Laupala_kohalensis_Laupala_paranigra,Yes,sound,Pulse duration,3.75,0.14,,2.43,0.07,,2.09,0.12,,1.05,0.07,,,,8,8,4,4,,,10,2,2,10,,,,
s29,Sasabe_et.al_2007,fig2+text,Carabus_iwawakianus_Carabus_maiyasanus,Carabus,Carabus_iwawakianus,Carabus_maiyasanus,Carabus_iwawakianus_Carabus_maiyasanus,Yes,morphology,CPL,1.274,0.065,,1.778,0.147,,1.894,0.112,,2.536,0.141,,,,13,13,33,33,,,33,26,96,22,,,,
s29,Sasabe_et.al_2007,fig2+text,Carabus_iwawakianus_Carabus_maiyasanus,Carabus,Carabus_iwawakianus,Carabus_maiyasanus,Carabus_iwawakianus_Carabus_maiyasanus,Yes,morphology,CPW,0.753,0.036,,0.482,0.04,,0.43,0.045,,0.36,0.02,,,,13,13,33,33,,,33,26,96,22,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
